PropertyID,PropertyCode,PropertyType,PropertyCategory,BuilderID,City,State,Country,Area,BuiltUpAreaSqFt,Bedrooms,Bathrooms,ParkingSlots,Facing,BasePrice,PricePerSqFt,TotalPropertyValue,LaunchDate,PossessionDate,ListingDate,AvailabilityStatus,FurnishingStatus,PropertyAgeYears,AgentID,OwnerID,Amenities,PropertyRating,PropertyStatus
3567,PRJ-APT-3567,Villa,Residential,10,Delhi,Delhi,India,Delhi Area,1093,4,4,1,South,9474124,8668,9474124,2022-10-10,2023-02-06,2022-05-27,No,Unfurnished,3,30,568,"Pool,Gym,Lift",3.4,Sold
3568,PRJ-APT-3568,Apartment,Residential,1,Ahmedabad,Gujarat,India,Ahmedabad Area,2024,2,3,2,East,17556176,8674,17556176,2022-07-05,2024-02-21,2022-06-10,No,Fully,1,91,159,"Pool,Gym,Lift",4.4,Under Construction
3569,PRJ-APT-3569,Villa,Residential,15,Delhi,Delhi,India,Delhi Area,764,1,1,1,West,6786612,8883,6786612,2022-07-01,2025-12-16,2023-04-11,Yes,Unfurnished,8,9,791,"Pool,Gym,Lift",3.8,Available
3570,PRJ-APT-3570,Plot,Residential,2,Ahmedabad,Gujarat,India,Ahmedabad Area,1547,1,2,1,South,12741092,8236,12741092,2021-11-10,2024-06-11,2021-02-21,No,Fully,10,61,478,"Pool,Gym,Lift",4.7,Under Construction
3571,PRJ-APT-3571,Plot,Residential,14,Pune,Maharashtra,India,Pune Area,1848,3,2,0,South,15419712,8344,15419712,2021-01-09,2025-12-18,2023-10-08,Yes,Fully,6,96,776,"Pool,Gym,Lift",4.6,Sold
3572,PRJ-APT-3572,Villa,Residential,5,Hyderabad,Telangana,India,Hyderabad Area,1524,3,4,2,West,10956036,7189,10956036,2021-11-14,2024-01-24,2023-10-08,No,Semi,8,69,138,"Pool,Gym,Lift",4.3,Under Construction
3573,PRJ-APT-3573,Plot,Residential,16,Chennai,Tamil Nadu,India,Chennai Area,2065,3,4,1,East,19801285,9589,19801285,2021-09-07,2023-11-06,2023-05-12,Yes,Semi,4,52,757,"Pool,Gym,Lift",3.8,Available
3574,PRJ-APT-3574,Apartment,Residential,14,Pune,Maharashtra,India,Pune Area,2031,2,4,0,South,23843940,11740,23843940,2020-09-16,2022-05-19,2021-03-15,No,Semi,0,39,723,"Pool,Gym,Lift",4.3,Under Construction
3575,PRJ-APT-3575,Villa,Residential,1,Chennai,Tamil Nadu,India,Chennai Area,620,3,1,1,East,5494440,8862,5494440,2021-12-13,2024-11-24,2022-12-16,No,Fully,4,45,525,"Pool,Gym,Lift",4.4,Sold
3576,PRJ-APT-3576,Apartment,Residential,1,Chennai,Tamil Nadu,India,Chennai Area,1250,3,4,1,North,5906250,4725,5906250,2020-06-22,2022-06-10,2023-10-01,Yes,Semi,0,11,123,"Pool,Gym,Lift",3.8,Sold
3577,PRJ-APT-3577,Villa,Residential,5,Delhi,Delhi,India,Delhi Area,2099,3,2,2,West,10610445,5055,10610445,2022-11-20,2022-04-05,2024-11-10,Yes,Fully,7,37,464,"Pool,Gym,Lift",3.1,Sold
3578,PRJ-APT-3578,Villa,Residential,7,Mumbai,Maharashtra,India,Mumbai Area,1323,5,1,2,North,7653555,5785,7653555,2021-11-29,2022-05-11,2024-01-04,No,Fully,8,95,466,"Pool,Gym,Lift",4.3,Sold
3579,PRJ-APT-3579,Plot,Residential,7,Ahmedabad,Gujarat,India,Ahmedabad Area,2359,2,4,1,South,24587857,10423,24587857,2020-03-06,2023-07-03,2021-01-04,No,Fully,3,67,632,"Pool,Gym,Lift",3.1,Under Construction
3580,PRJ-APT-3580,Apartment,Residential,7,Chennai,Tamil Nadu,India,Chennai Area,924,1,2,0,North,8817732,9543,8817732,2020-06-09,2025-07-30,2021-02-07,Yes,Unfurnished,8,38,635,"Pool,Gym,Lift",4.9,Under Construction
3581,PRJ-APT-3581,Plot,Residential,9,Pune,Maharashtra,India,Pune Area,1085,5,2,1,West,11860135,10931,11860135,2020-04-19,2023-08-19,2023-01-13,No,Fully,0,23,802,"Pool,Gym,Lift",3.3,Available
3582,PRJ-APT-3582,Villa,Residential,12,Ahmedabad,Gujarat,India,Ahmedabad Area,1326,2,1,1,North,15313974,11549,15313974,2021-10-07,2025-02-16,2024-03-10,Yes,Fully,5,33,192,"Pool,Gym,Lift",3.3,Sold
3583,PRJ-APT-3583,Plot,Residential,4,Delhi,Delhi,India,Delhi Area,1986,1,2,0,West,15385542,7747,15385542,2019-10-12,2025-01-27,2024-04-12,Yes,Semi,0,46,6,"Pool,Gym,Lift",3.1,Sold
3584,PRJ-APT-3584,Plot,Residential,15,Delhi,Delhi,India,Delhi Area,1697,1,2,0,West,18947005,11165,18947005,2022-04-02,2024-08-12,2023-04-23,Yes,Semi,6,49,573,"Pool,Gym,Lift",3.5,Available
3585,PRJ-APT-3585,Plot,Residential,3,Chennai,Tamil Nadu,India,Chennai Area,716,2,3,0,West,5041356,7041,5041356,2021-02-22,2024-04-16,2022-10-10,No,Semi,1,61,437,"Pool,Gym,Lift",4.9,Leased
3586,PRJ-APT-3586,Villa,Residential,18,Hyderabad,Telangana,India,Hyderabad Area,2246,5,4,2,West,14095896,6276,14095896,2019-10-23,2024-02-10,2023-04-27,No,Semi,2,26,163,"Pool,Gym,Lift",4.7,Leased
3587,PRJ-APT-3587,Villa,Residential,16,Mumbai,Maharashtra,India,Mumbai Area,1227,2,3,2,South,5851563,4769,5851563,2019-01-29,2022-08-25,2024-01-28,Yes,Fully,7,50,943,"Pool,Gym,Lift",4.7,Leased
3588,PRJ-APT-3588,Villa,Residential,18,Delhi,Delhi,India,Delhi Area,1156,3,2,1,South,13310184,11514,13310184,2020-10-18,2022-09-23,2021-01-19,No,Unfurnished,0,91,221,"Pool,Gym,Lift",4.3,Under Construction
3589,PRJ-APT-3589,Apartment,Residential,4,Ahmedabad,Gujarat,India,Ahmedabad Area,1499,5,1,0,South,15208854,10146,15208854,2022-12-01,2024-09-14,2021-06-05,Yes,Fully,6,77,818,"Pool,Gym,Lift",4.6,Leased
3590,PRJ-APT-3590,Plot,Residential,9,Chennai,Tamil Nadu,India,Chennai Area,887,3,4,0,East,8206524,9252,8206524,2020-10-07,2025-02-19,2022-07-22,Yes,Unfurnished,7,95,616,"Pool,Gym,Lift",3.9,Sold
3591,PRJ-APT-3591,Villa,Residential,3,Mumbai,Maharashtra,India,Mumbai Area,1547,1,3,0,West,7601958,4914,7601958,2020-11-26,2022-01-08,2025-05-20,No,Fully,7,35,221,"Pool,Gym,Lift",4,Under Construction
3592,PRJ-APT-3592,Villa,Residential,18,Delhi,Delhi,India,Delhi Area,2270,3,3,1,North,16437070,7241,16437070,2019-09-09,2024-07-22,2023-11-02,No,Unfurnished,4,98,304,"Pool,Gym,Lift",3.4,Sold
3593,PRJ-APT-3593,Plot,Residential,4,Chennai,Tamil Nadu,India,Chennai Area,1800,1,4,0,West,16822800,9346,16822800,2022-04-26,2025-01-13,2023-06-11,Yes,Fully,2,23,405,"Pool,Gym,Lift",4.5,Under Construction
3594,PRJ-APT-3594,Apartment,Residential,4,Chennai,Tamil Nadu,India,Chennai Area,1832,4,1,1,South,19851552,10836,19851552,2021-02-24,2022-08-23,2025-04-05,No,Fully,2,66,773,"Pool,Gym,Lift",3.9,Under Construction
3595,PRJ-APT-3595,Plot,Residential,17,Pune,Maharashtra,India,Pune Area,2485,4,2,1,North,29355305,11813,29355305,2021-12-23,2025-10-02,2023-01-03,Yes,Unfurnished,10,63,52,"Pool,Gym,Lift",4,Leased
3596,PRJ-APT-3596,Apartment,Residential,10,Delhi,Delhi,India,Delhi Area,879,4,1,1,East,10324734,11746,10324734,2022-06-11,2024-03-26,2023-11-12,No,Unfurnished,4,16,240,"Pool,Gym,Lift",4.2,Under Construction
3597,PRJ-APT-3597,Plot,Residential,13,Pune,Maharashtra,India,Pune Area,1492,2,4,0,North,6151516,4123,6151516,2021-03-11,2024-09-09,2021-12-02,No,Semi,0,78,183,"Pool,Gym,Lift",3.1,Leased
3598,PRJ-APT-3598,Plot,Residential,6,Pune,Maharashtra,India,Pune Area,2458,3,3,1,South,19413284,7898,19413284,2020-03-30,2024-12-29,2023-08-21,No,Fully,3,11,214,"Pool,Gym,Lift",3.9,Sold
3599,PRJ-APT-3599,Plot,Residential,2,Bangalore,Karnataka,India,Bangalore Area,612,3,2,1,West,6112044,9987,6112044,2022-11-02,2025-10-16,2022-03-18,Yes,Fully,4,18,319,"Pool,Gym,Lift",5,Under Construction
3600,PRJ-APT-3600,Plot,Residential,2,Delhi,Delhi,India,Delhi Area,1772,3,2,2,East,11739500,6625,11739500,2020-08-04,2024-01-24,2023-01-03,Yes,Fully,6,90,525,"Pool,Gym,Lift",3.9,Sold
3601,PRJ-APT-3601,Villa,Residential,14,Hyderabad,Telangana,India,Hyderabad Area,1590,3,3,0,South,15624930,9827,15624930,2020-01-17,2023-02-28,2024-12-25,No,Unfurnished,8,69,784,"Pool,Gym,Lift",3.8,Sold
3602,PRJ-APT-3602,Plot,Residential,18,Mumbai,Maharashtra,India,Mumbai Area,1759,5,4,0,North,14311224,8136,14311224,2020-07-27,2024-10-18,2023-08-10,Yes,Semi,5,66,7,"Pool,Gym,Lift",3.8,Sold
3603,PRJ-APT-3603,Apartment,Residential,17,Bangalore,Karnataka,India,Bangalore Area,1169,4,3,1,East,8380561,7169,8380561,2021-06-04,2023-01-07,2021-02-12,Yes,Unfurnished,6,54,348,"Pool,Gym,Lift",4.9,Sold
3604,PRJ-APT-3604,Plot,Residential,7,Mumbai,Maharashtra,India,Mumbai Area,1568,5,2,0,South,8404480,5360,8404480,2022-07-30,2022-02-12,2023-09-14,No,Semi,2,66,164,"Pool,Gym,Lift",4.8,Available
3605,PRJ-APT-3605,Plot,Residential,6,Delhi,Delhi,India,Delhi Area,1903,4,4,1,East,22714208,11936,22714208,2019-10-24,2024-11-05,2025-02-27,No,Fully,10,45,3,"Pool,Gym,Lift",4.1,Under Construction
3606,PRJ-APT-3606,Villa,Residential,10,Mumbai,Maharashtra,India,Mumbai Area,2253,2,3,1,South,18368709,8153,18368709,2020-09-14,2023-04-17,2024-02-10,No,Unfurnished,2,40,255,"Pool,Gym,Lift",3.5,Sold
3607,PRJ-APT-3607,Villa,Residential,1,Ahmedabad,Gujarat,India,Ahmedabad Area,2373,1,3,2,West,11340567,4779,11340567,2019-06-23,2024-04-12,2022-09-20,Yes,Semi,7,33,780,"Pool,Gym,Lift",4,Sold
3608,PRJ-APT-3608,Apartment,Residential,5,Bangalore,Karnataka,India,Bangalore Area,1690,5,4,0,South,14792570,8753,14792570,2019-09-11,2024-10-09,2021-05-23,No,Semi,2,34,739,"Pool,Gym,Lift",3.6,Under Construction
3609,PRJ-APT-3609,Villa,Residential,5,Chennai,Tamil Nadu,India,Chennai Area,1536,4,1,2,West,13542912,8817,13542912,2020-12-28,2024-06-29,2025-04-11,No,Unfurnished,10,11,398,"Pool,Gym,Lift",4.2,Under Construction
3610,PRJ-APT-3610,Plot,Residential,5,Delhi,Delhi,India,Delhi Area,1504,5,2,0,East,10213664,6791,10213664,2022-08-04,2024-12-12,2021-07-14,Yes,Unfurnished,10,99,612,"Pool,Gym,Lift",4.6,Leased
3611,PRJ-APT-3611,Apartment,Residential,15,Delhi,Delhi,India,Delhi Area,2480,2,1,2,East,14508000,5850,14508000,2019-07-20,2025-09-14,2023-03-16,Yes,Unfurnished,0,55,10,"Pool,Gym,Lift",4.2,Sold
3612,PRJ-APT-3612,Apartment,Residential,20,Mumbai,Maharashtra,India,Mumbai Area,1661,2,1,1,South,9348108,5628,9348108,2022-06-08,2023-11-28,2024-07-09,No,Unfurnished,1,34,819,"Pool,Gym,Lift",4.9,Sold
3613,PRJ-APT-3613,Villa,Residential,10,Ahmedabad,Gujarat,India,Ahmedabad Area,1389,4,2,1,North,16252689,11701,16252689,2022-10-11,2025-02-09,2022-04-25,Yes,Unfurnished,2,57,19,"Pool,Gym,Lift",3.7,Available
3614,PRJ-APT-3614,Plot,Residential,11,Mumbai,Maharashtra,India,Mumbai Area,1770,1,1,0,North,20130210,11373,20130210,2019-07-27,2025-03-23,2024-08-08,No,Unfurnished,2,4,102,"Pool,Gym,Lift",4.9,Sold
3615,PRJ-APT-3615,Apartment,Residential,13,Bangalore,Karnataka,India,Bangalore Area,882,4,1,0,East,5328162,6041,5328162,2019-05-18,2024-07-12,2024-04-08,Yes,Fully,0,36,613,"Pool,Gym,Lift",3.1,Available
3616,PRJ-APT-3616,Plot,Residential,6,Pune,Maharashtra,India,Pune Area,657,2,4,1,East,6508242,9906,6508242,2020-09-22,2024-06-21,2024-03-12,Yes,Fully,9,34,359,"Pool,Gym,Lift",3.5,Under Construction
3617,PRJ-APT-3617,Villa,Residential,2,Hyderabad,Telangana,India,Hyderabad Area,1181,5,1,2,East,7411956,6276,7411956,2022-01-30,2025-09-18,2021-08-21,Yes,Unfurnished,9,17,769,"Pool,Gym,Lift",3,Leased
3618,PRJ-APT-3618,Apartment,Residential,20,Bangalore,Karnataka,India,Bangalore Area,1305,5,2,0,North,8708265,6673,8708265,2021-01-22,2023-04-16,2022-01-18,No,Fully,1,97,252,"Pool,Gym,Lift",3.4,Leased
3619,PRJ-APT-3619,Apartment,Residential,18,Bangalore,Karnataka,India,Bangalore Area,2266,2,3,2,West,20500502,9047,20500502,2020-08-29,2025-03-07,2024-10-27,No,Unfurnished,10,16,610,"Pool,Gym,Lift",4.7,Under Construction
3620,PRJ-APT-3620,Plot,Residential,13,Bangalore,Karnataka,India,Bangalore Area,1873,4,3,2,North,19072759,10183,19072759,2019-08-27,2023-10-06,2024-03-27,No,Semi,6,70,179,"Pool,Gym,Lift",4,Available
3621,PRJ-APT-3621,Apartment,Residential,7,Mumbai,Maharashtra,India,Mumbai Area,701,3,4,0,East,3445415,4915,3445415,2020-07-13,2024-11-14,2025-04-26,No,Fully,9,50,956,"Pool,Gym,Lift",4.4,Leased
3622,PRJ-APT-3622,Plot,Residential,11,Pune,Maharashtra,India,Pune Area,1890,1,1,2,East,18300870,9683,18300870,2021-12-02,2025-12-05,2023-08-11,Yes,Unfurnished,9,13,892,"Pool,Gym,Lift",4.7,Available
3623,PRJ-APT-3623,Villa,Residential,17,Delhi,Delhi,India,Delhi Area,795,4,4,1,North,4968750,6250,4968750,2021-05-28,2025-05-28,2021-12-03,Yes,Fully,1,13,177,"Pool,Gym,Lift",3.4,Sold
3624,PRJ-APT-3624,Apartment,Residential,4,Pune,Maharashtra,India,Pune Area,1873,5,3,2,North,10629275,5675,10629275,2022-01-27,2022-09-24,2022-10-27,Yes,Fully,2,24,776,"Pool,Gym,Lift",3.3,Available
3625,PRJ-APT-3625,Plot,Residential,1,Pune,Maharashtra,India,Pune Area,957,4,4,1,West,4910367,5131,4910367,2019-09-01,2025-07-03,2024-10-27,No,Fully,1,57,292,"Pool,Gym,Lift",4.2,Leased
3626,PRJ-APT-3626,Apartment,Residential,9,Pune,Maharashtra,India,Pune Area,2188,4,1,1,North,20133976,9202,20133976,2022-08-04,2022-03-25,2024-11-17,Yes,Unfurnished,10,79,936,"Pool,Gym,Lift",4.3,Under Construction
3627,PRJ-APT-3627,Plot,Residential,5,Ahmedabad,Gujarat,India,Ahmedabad Area,1576,4,2,1,North,15772608,10008,15772608,2021-12-18,2023-12-28,2023-08-20,No,Fully,3,90,152,"Pool,Gym,Lift",4.2,Under Construction
3628,PRJ-APT-3628,Plot,Residential,8,Bangalore,Karnataka,India,Bangalore Area,1841,1,2,1,West,8426257,4577,8426257,2021-12-10,2025-06-08,2021-12-14,No,Semi,3,87,431,"Pool,Gym,Lift",4.9,Under Construction
3629,PRJ-APT-3629,Apartment,Residential,7,Mumbai,Maharashtra,India,Mumbai Area,1739,3,4,0,East,8910636,5124,8910636,2020-03-02,2022-03-08,2023-12-02,Yes,Semi,6,59,632,"Pool,Gym,Lift",3.3,Leased
3630,PRJ-APT-3630,Apartment,Residential,8,Delhi,Delhi,India,Delhi Area,2477,1,4,1,North,25954006,10478,25954006,2020-10-26,2022-06-09,2024-01-23,Yes,Fully,1,41,784,"Pool,Gym,Lift",4.9,Sold
3631,PRJ-APT-3631,Apartment,Residential,13,Delhi,Delhi,India,Delhi Area,2216,3,3,0,East,19476424,8789,19476424,2021-09-12,2022-01-24,2024-01-31,Yes,Fully,4,96,28,"Pool,Gym,Lift",3.8,Under Construction
3632,PRJ-APT-3632,Villa,Residential,12,Pune,Maharashtra,India,Pune Area,1593,5,1,1,West,7499844,4708,7499844,2022-06-09,2022-08-02,2024-07-24,No,Unfurnished,2,25,452,"Pool,Gym,Lift",3.1,Available
3633,PRJ-APT-3633,Villa,Residential,16,Mumbai,Maharashtra,India,Mumbai Area,2307,2,1,2,West,22260243,9649,22260243,2020-04-28,2024-07-07,2021-04-18,Yes,Semi,7,90,248,"Pool,Gym,Lift",4.3,Available
3634,PRJ-APT-3634,Villa,Residential,6,Hyderabad,Telangana,India,Hyderabad Area,1216,2,2,0,East,5315136,4371,5315136,2019-05-12,2022-12-29,2023-10-08,Yes,Fully,9,91,744,"Pool,Gym,Lift",4.6,Available
3635,PRJ-APT-3635,Villa,Residential,12,Bangalore,Karnataka,India,Bangalore Area,2039,3,3,2,East,16509783,8097,16509783,2022-05-29,2025-12-05,2023-01-23,Yes,Unfurnished,5,91,666,"Pool,Gym,Lift",3.6,Leased
3636,PRJ-APT-3636,Villa,Residential,9,Pune,Maharashtra,India,Pune Area,1592,1,3,2,West,18645504,11712,18645504,2019-10-09,2022-11-30,2024-09-29,No,Semi,3,17,374,"Pool,Gym,Lift",3.7,Under Construction
3637,PRJ-APT-3637,Villa,Residential,19,Pune,Maharashtra,India,Pune Area,1200,5,2,1,North,7662000,6385,7662000,2020-06-02,2022-05-05,2025-07-26,Yes,Fully,1,15,8,"Pool,Gym,Lift",4.8,Sold
3638,PRJ-APT-3638,Villa,Residential,2,Bangalore,Karnataka,India,Bangalore Area,820,2,4,2,East,5418560,6608,5418560,2019-05-26,2025-10-12,2021-12-19,Yes,Unfurnished,3,4,558,"Pool,Gym,Lift",4.1,Available
3639,PRJ-APT-3639,Apartment,Residential,14,Hyderabad,Telangana,India,Hyderabad Area,721,3,3,1,South,8057175,11175,8057175,2021-09-02,2025-04-05,2022-11-11,No,Fully,3,38,494,"Pool,Gym,Lift",3,Under Construction
3640,PRJ-APT-3640,Villa,Residential,12,Ahmedabad,Gujarat,India,Ahmedabad Area,1522,2,3,1,East,8565816,5628,8565816,2020-07-02,2022-05-01,2021-09-19,Yes,Fully,7,29,375,"Pool,Gym,Lift",3.2,Sold
3641,PRJ-APT-3641,Plot,Residential,19,Bangalore,Karnataka,India,Bangalore Area,1728,3,2,2,East,14857344,8598,14857344,2019-04-26,2025-04-13,2022-12-24,No,Fully,3,55,588,"Pool,Gym,Lift",4,Available
3642,PRJ-APT-3642,Villa,Residential,14,Bangalore,Karnataka,India,Bangalore Area,644,5,4,0,East,6067124,9421,6067124,2020-08-30,2025-12-29,2022-11-04,Yes,Unfurnished,8,62,253,"Pool,Gym,Lift",4.4,Leased
3643,PRJ-APT-3643,Plot,Residential,17,Hyderabad,Telangana,India,Hyderabad Area,901,2,3,2,West,10707484,11884,10707484,2020-01-04,2022-06-28,2022-11-17,No,Unfurnished,6,65,662,"Pool,Gym,Lift",3.6,Under Construction
3644,PRJ-APT-3644,Apartment,Residential,12,Ahmedabad,Gujarat,India,Ahmedabad Area,1544,3,4,0,East,7925352,5133,7925352,2022-12-05,2024-01-20,2024-09-06,Yes,Fully,8,20,730,"Pool,Gym,Lift",3.3,Under Construction
3645,PRJ-APT-3645,Villa,Residential,4,Ahmedabad,Gujarat,India,Ahmedabad Area,746,3,3,1,East,6793076,9106,6793076,2022-07-19,2024-11-08,2021-08-09,No,Semi,2,5,250,"Pool,Gym,Lift",4.4,Under Construction
3646,PRJ-APT-3646,Apartment,Residential,19,Chennai,Tamil Nadu,India,Chennai Area,2266,1,3,2,East,18175586,8021,18175586,2022-02-23,2024-03-21,2025-07-28,Yes,Fully,4,59,220,"Pool,Gym,Lift",4.5,Under Construction
3647,PRJ-APT-3647,Villa,Residential,3,Pune,Maharashtra,India,Pune Area,2151,5,1,0,South,13725531,6381,13725531,2019-01-18,2023-06-05,2023-05-09,No,Unfurnished,5,49,556,"Pool,Gym,Lift",3.3,Sold
3648,PRJ-APT-3648,Villa,Residential,17,Ahmedabad,Gujarat,India,Ahmedabad Area,2183,2,2,2,North,20766879,9513,20766879,2021-08-18,2024-08-18,2023-10-04,No,Fully,8,48,405,"Pool,Gym,Lift",3.3,Sold
3649,PRJ-APT-3649,Apartment,Residential,16,Chennai,Tamil Nadu,India,Chennai Area,752,4,1,1,North,8130624,10812,8130624,2019-08-09,2024-07-07,2025-04-28,No,Semi,0,79,992,"Pool,Gym,Lift",3.4,Available
3650,PRJ-APT-3650,Apartment,Residential,18,Hyderabad,Telangana,India,Hyderabad Area,981,1,4,1,East,9892404,10084,9892404,2019-06-21,2025-08-03,2025-07-10,Yes,Unfurnished,3,14,146,"Pool,Gym,Lift",4.1,Sold
3651,PRJ-APT-3651,Plot,Residential,19,Bangalore,Karnataka,India,Bangalore Area,1586,3,1,1,East,6870552,4332,6870552,2020-04-27,2023-09-11,2024-07-26,Yes,Fully,4,44,504,"Pool,Gym,Lift",3.5,Under Construction
3652,PRJ-APT-3652,Villa,Residential,3,Ahmedabad,Gujarat,India,Ahmedabad Area,1299,1,4,0,South,10768710,8290,10768710,2021-08-08,2024-11-04,2022-12-07,No,Fully,0,42,785,"Pool,Gym,Lift",4.6,Available
3653,PRJ-APT-3653,Villa,Residential,6,Pune,Maharashtra,India,Pune Area,1930,1,4,2,West,9277510,4807,9277510,2021-04-08,2022-09-21,2025-01-11,Yes,Fully,1,57,996,"Pool,Gym,Lift",3.3,Under Construction
3654,PRJ-APT-3654,Apartment,Residential,1,Pune,Maharashtra,India,Pune Area,2439,3,2,2,West,16814466,6894,16814466,2019-09-07,2023-04-10,2025-04-06,No,Semi,2,96,410,"Pool,Gym,Lift",3.2,Sold
3655,PRJ-APT-3655,Plot,Residential,20,Ahmedabad,Gujarat,India,Ahmedabad Area,2082,5,4,1,West,21981756,10558,21981756,2022-06-07,2025-12-01,2025-02-20,Yes,Semi,4,60,793,"Pool,Gym,Lift",4,Sold
3656,PRJ-APT-3656,Villa,Residential,18,Ahmedabad,Gujarat,India,Ahmedabad Area,2452,3,3,0,South,17075728,6964,17075728,2022-02-16,2024-11-09,2025-11-02,Yes,Unfurnished,3,46,806,"Pool,Gym,Lift",3.6,Leased
3657,PRJ-APT-3657,Plot,Residential,5,Hyderabad,Telangana,India,Hyderabad Area,1266,2,3,2,West,9955824,7864,9955824,2021-05-22,2025-07-18,2023-06-22,No,Fully,5,74,184,"Pool,Gym,Lift",4.3,Under Construction
3658,PRJ-APT-3658,Plot,Residential,8,Chennai,Tamil Nadu,India,Chennai Area,1884,5,4,2,North,17549460,9315,17549460,2021-03-20,2023-04-12,2023-07-16,No,Fully,3,67,21,"Pool,Gym,Lift",3.8,Leased
3659,PRJ-APT-3659,Apartment,Residential,18,Hyderabad,Telangana,India,Hyderabad Area,1390,3,3,2,West,7119580,5122,7119580,2019-05-22,2023-08-11,2023-09-07,No,Fully,7,46,399,"Pool,Gym,Lift",3.8,Sold
3660,PRJ-APT-3660,Plot,Residential,10,Bangalore,Karnataka,India,Bangalore Area,1623,5,1,1,East,19338045,11915,19338045,2020-07-15,2025-03-17,2024-04-02,No,Fully,9,77,463,"Pool,Gym,Lift",3.8,Available
3661,PRJ-APT-3661,Plot,Residential,1,Bangalore,Karnataka,India,Bangalore Area,2095,2,4,2,West,17882920,8536,17882920,2020-12-12,2024-10-21,2025-08-12,No,Fully,2,16,447,"Pool,Gym,Lift",4.9,Under Construction
3662,PRJ-APT-3662,Apartment,Residential,14,Delhi,Delhi,India,Delhi Area,1829,3,3,0,East,13018822,7118,13018822,2019-10-07,2023-02-27,2023-09-12,Yes,Fully,4,55,321,"Pool,Gym,Lift",3.4,Under Construction
3663,PRJ-APT-3663,Villa,Residential,17,Chennai,Tamil Nadu,India,Chennai Area,1427,5,3,2,West,7794274,5462,7794274,2020-01-27,2025-07-17,2023-01-08,Yes,Unfurnished,9,89,613,"Pool,Gym,Lift",3.2,Sold
3664,PRJ-APT-3664,Villa,Residential,4,Bangalore,Karnataka,India,Bangalore Area,1453,2,1,0,North,6752091,4647,6752091,2019-06-16,2024-04-10,2022-07-27,No,Unfurnished,4,46,978,"Pool,Gym,Lift",4.8,Under Construction
3665,PRJ-APT-3665,Plot,Residential,6,Pune,Maharashtra,India,Pune Area,1057,5,1,1,South,8049055,7615,8049055,2021-08-18,2023-05-09,2022-11-21,Yes,Fully,9,11,828,"Pool,Gym,Lift",3.2,Leased
3666,PRJ-APT-3666,Apartment,Residential,3,Pune,Maharashtra,India,Pune Area,1320,1,2,2,East,11421960,8653,11421960,2019-08-11,2022-09-18,2022-09-27,No,Fully,8,81,548,"Pool,Gym,Lift",4.3,Available
3667,PRJ-APT-3667,Villa,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,1467,3,1,2,North,10885140,7420,10885140,2019-04-12,2025-12-04,2021-01-13,Yes,Semi,1,8,763,"Pool,Gym,Lift",4.4,Sold
3668,PRJ-APT-3668,Apartment,Residential,6,Bangalore,Karnataka,India,Bangalore Area,2420,1,4,2,North,18817920,7776,18817920,2019-06-22,2025-05-03,2021-03-06,No,Semi,7,48,435,"Pool,Gym,Lift",3.6,Available
3669,PRJ-APT-3669,Apartment,Residential,4,Bangalore,Karnataka,India,Bangalore Area,1445,4,4,1,East,11567225,8005,11567225,2021-07-10,2022-11-25,2021-10-17,Yes,Unfurnished,5,93,957,"Pool,Gym,Lift",3.9,Sold
3670,PRJ-APT-3670,Villa,Residential,1,Bangalore,Karnataka,India,Bangalore Area,1487,2,2,1,North,17024663,11449,17024663,2021-04-02,2025-02-20,2021-04-24,Yes,Semi,10,76,595,"Pool,Gym,Lift",3.3,Sold
3671,PRJ-APT-3671,Apartment,Residential,20,Hyderabad,Telangana,India,Hyderabad Area,2437,4,2,0,East,24984124,10252,24984124,2022-12-15,2022-05-25,2022-03-11,Yes,Semi,7,31,295,"Pool,Gym,Lift",4.2,Under Construction
3672,PRJ-APT-3672,Villa,Residential,10,Mumbai,Maharashtra,India,Mumbai Area,1407,3,4,1,East,7509159,5337,7509159,2019-09-26,2023-07-25,2023-09-20,Yes,Fully,8,16,397,"Pool,Gym,Lift",4.2,Available
3673,PRJ-APT-3673,Villa,Residential,8,Hyderabad,Telangana,India,Hyderabad Area,1531,3,1,0,North,14040801,9171,14040801,2020-07-06,2022-06-07,2022-02-14,No,Unfurnished,8,61,795,"Pool,Gym,Lift",4.5,Under Construction
3674,PRJ-APT-3674,Plot,Residential,5,Ahmedabad,Gujarat,India,Ahmedabad Area,2200,1,2,2,North,10720600,4873,10720600,2021-07-03,2024-09-04,2025-05-20,Yes,Fully,0,92,537,"Pool,Gym,Lift",4.7,Sold
3675,PRJ-APT-3675,Apartment,Residential,5,Pune,Maharashtra,India,Pune Area,1431,5,2,0,East,12947688,9048,12947688,2022-02-09,2024-03-16,2023-07-04,No,Unfurnished,6,44,337,"Pool,Gym,Lift",3.8,Under Construction
3676,PRJ-APT-3676,Plot,Residential,5,Pune,Maharashtra,India,Pune Area,2485,1,1,1,North,24387790,9814,24387790,2019-01-30,2023-02-04,2021-09-29,No,Unfurnished,9,15,706,"Pool,Gym,Lift",4.6,Leased
3677,PRJ-APT-3677,Villa,Residential,15,Mumbai,Maharashtra,India,Mumbai Area,1083,5,1,1,South,5941338,5486,5941338,2021-09-28,2023-08-26,2025-01-07,Yes,Fully,10,73,279,"Pool,Gym,Lift",4.5,Available
